,link,datetime,title,text,authors,summary,keywords,images,has_top_image,top_image,is_valid_url,meta_lang,meta_data,media_links,successfully_scraped,drf
0,https://www.dawn.com/news/1580991/lady-health-worker-shot-dead-in-mirali,2020-09-22 07:01:47,Lady health worker shot dead in Mirali,"NORTH WAZIRISTAN: A lady health worker was shot dead by some unidentified attackers in an incident of targeted killing in Mirali sub-division of North Waziris­tan tribal district on Monday.

Naheed Gul, 25, daughter of Farooq Khan, was returning home after performing her duty at the Basic Health Unit of Nathasi in the Khus­hali Toorikhel area of Mirali.

Officials said that the gunmen forcibly disembarked Ms Gul from a rickshaw, took her to a deserted place and shot in the head, leaving her dead on the spot. The body was brought to tehsil headquarters hospital in Mirali Town.

Officials said that Ms Gul was posted as nutritionist at the BHU, Nathasi. The incident took place at a time when the health department has launched a polio vaccination drive across Khyber Pakhtunkhwa.

This was the second incident of targeted killing of a woman in the area. Earlier, a local woman was killed in Mirali about three weeks ago. The woman was a housewife.

Published in Dawn, September 22nd, 2020","['Pazir Gul', 'Maliha Rehman', 'Images Staff', 'Maleeha Lodhi']","NORTH WAZIRISTAN: A lady health worker was shot dead by some unidentified attackers in an incident of targeted killing in Mirali sub-division of North Waziris­tan tribal district on Monday.
Naheed Gul, 25, daughter of Farooq Khan, was returning home after performing her duty at the Basic Health Unit of Nathasi in the Khus­hali Toorikhel area of Mirali.
Officials said that the gunmen forcibly disembarked Ms Gul from a rickshaw, took her to a deserted place and shot in the head, leaving her dead on the spot.
The incident took place at a time when the health department has launched a polio vaccination drive across Khyber Pakhtunkhwa.
This was the second incident of targeted killing of a woman in the area.","['incident', 'worker', 'mirali', 'health', 'waziristan', 'lady', 'woman', 'took', 'place', 'shot', 'gul', 'dead', 'targeted']","{'https://i.dawn.com/medium/2020/12/5fe9499488c1c.jpg', 'https://i.dawn.com/medium/2020/12/5fe9b387cc5f6.jpg', 'https://i.dawn.com/medium/2020/12/5fe9c85c35a3d.jpg', 'https://i.dawn.com/medium/2020/12/5fe9d77c2689f.png', 'https://i.dawn.com/thumbnail/2019/02/5c611c42ce48d.png', 'https://i.dawn.com/medium/2020/12/5fe97c0454655.jpg', 'https://i.dawn.com/medium/2020/12/5fe4949f031b3.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42d40e8.png', 'https://www.dawn.com/_img/search.png', 'https://i.dawn.com/medium/2020/12/5fe7ee10e5698.jpg', 'https://i.dawn.com/thumbnail/2020/12/5fe8760883a11.jpg', 'https://www.dawn.com/_img/logo--white.png', 'https://i.dawn.com/medium/2020/12/5fe9ca9c3eb2f.jpg', 'https://i.dawn.com/medium/2020/12/5fe949554d3c4.jpg', 'https://i.dawn.com/medium/2020/12/5fe9deeba0045.jpg', 'https://i.dawn.com/medium/2020/12/5fe874c6aab53.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42cf5e8.png', 'https://i.dawn.com/medium/2020/12/5fe994194503f.png', 'https://i.dawn.com/medium/2020/12/5fe95034285fb.gif', 'https://i.dawn.com/medium/2020/12/5fe9cac9580f3.jpg', 'https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=1DJ3k1acFH00UN', 'https://i.dawn.com/medium/2020/12/5fe94d2031b8d.jpg', 'http://www.dawn.com/_img/social-default.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42d5669.png', 'https://www.dawn.com/_img/logo.png', 'https://i.dawn.com/thumbnail/2019/02/5c611c430f9b2.png', 'https://i.dawn.com/medium/2020/12/5fe8eea0976da.jpg', 'https://i.dawn.com/medium/2020/12/5fe949febf527.jpg', 'https://i.dawn.com/medium/2020/12/5fe94ed5035be.png', 'https://i.dawn.com/medium/2020/12/5fe9897a49f31.png', 'https://i.dawn.com/medium/2020/12/5fe9a7b397421.png', 'https://i.dawn.com/thumbnail/2020/12/5fe7eccad84e9.jpg', 'https://i.dawn.com/medium/2020/12/5fe94a4ed5084.jpg', 'https://i.dawn.com/medium/2017/06/5931466588b47.png', 'https://i.dawn.com/medium/2020/12/5fe9951cb1d70.png', 'https://i.dawn.com/medium/2020/12/5fe3908657ba9.jpg'}",True,http://www.dawn.com/_img/social-default.jpg,True,en,"defaultdict(<class 'dict'>, {'viewport': 'width=device-width,minimum-scale=1,initial-scale=1', 'subject': 'Your window to latest news, analysis and features from Pakistan, South Asia and the world.', 'description': 'NORTH WAZIRISTAN: A lady health worker was shot dead by some unidentified attackers in an incident of targeted...', 'fb': {'app_id': 1383068068604634, 'pages': 86398345441}, 'og': {'locale': 'en_US', 'site_name': 'DAWN.COM', 'url': 'https://www.dawn.com/news/1580991', 'type': 'article', 'title': 'Lady health worker shot dead in Mirali', 'description': 'NORTH WAZIRISTAN: A lady health worker was shot dead by some unidentified attackers in an incident of targeted...', 'image': 'http://www.dawn.com/_img/social-default.jpg'}, 'twitter': {'card': 'summary', 'site': '@dawn_com', 'url': 'https://www.dawn.com/news/1580991', 'title': 'Lady health worker shot dead in Mirali', 'description': 'NORTH WAZIRISTAN: A lady health worker was shot dead by some unidentified attackers in an incident of targeted...', 'image': 'http://www.dawn.com/_img/social-default.jpg'}, 'article': {'publisher': 'https://www.dawn.com', 'published_time': '2020-09-22 07:01:47', 'modified_time': '2020-09-22 07:01:47', 'author': 'https://www.dawn.com/authors/2937/pazir-gul'}, 'author': 'Pazir Gul'})",[],1,1
1,https://arynews.tv/en/teenage-girl-raped-stepfather-gujranwala/,2020-09-13 16:01:00+00:00,Teenage girl allegedly raped by stepfather in Gujranwala,"GUJRANWALA: A 40-year-old man allegedly raped his 17-year-old stepdaughter in Gujranwala’s Pasban Colony, ARY News reported on Sunday.

According to the police, the teenage girl in her statement to police has alleged that her stepfather, Gulzar, had raped her several times. A case has been registered against the suspect on a victim’s complaint.

Meanwhile, police have arrested accused and started investigation. He will be interrogated further after the medical reports of victim, said police.

The 17-year-old girl has been shifted to hospital for medical examination.

In another recent incident, a girl was allegedly gang-raped by three people in Bahawalpur district of the Punjab province as she was returning after attending a marriage ceremony.

The victim, a resident of Chak 7 BC in Bahawalpur, claimed in a complaint filed with the local police that she was on her way home after attending a marriage ceremony when the accused abducted her.

“Three people raped me and further threatened to kill me on informing police regarding the incident,” the girl said.

It is pertinent to mention here that horrific incidents of sexual abuse have been reported from parts of the country after two major incidents of the Marwah rape and murder case in Karachi and the gang rape of a woman at Lahore motorway shock the entire Pakistan.

Comments

comments",['Web Desk'],"GUJRANWALA: A 40-year-old man allegedly raped his 17-year-old stepdaughter in Gujranwala’s Pasban Colony, ARY News reported on Sunday.
According to the police, the teenage girl in her statement to police has alleged that her stepfather, Gulzar, had raped her several times.
The 17-year-old girl has been shifted to hospital for medical examination.
In another recent incident, a girl was allegedly gang-raped by three people in Bahawalpur district of the Punjab province as she was returning after attending a marriage ceremony.
“Three people raped me and further threatened to kill me on informing police regarding the incident,” the girl said.","['victim', 'incident', 'girl', 'rape', 'gujranwala', 'raped', 'reported', 'marriage', 'case', 'medical', 'incidents', 'teenage', 'allegedly', 'stepfather']","{'https://arynews.tv/wp-content/uploads/2018/03/news-logo-2-1.jpg', 'https://arynews.tv/wp-content/uploads/2018/10/Zindagi.jpg', 'https://live.arynews.tv/pk/img/tv.png', 'https://arynews.tv/wp-content/uploads/2018/10/digital-logo.gif', 'https://urdu.arynews.tv/wp-content/uploads/2020/12/Ship.jpg', 'https://urdu.arynews.tv/wp-content/uploads/2020/12/murad-ali-shah-imran-khan.jpg', 'https://arynews.tv/wp-content/uploads/2019/10/urdu-box-3.png', 'https://live.arynews.tv/pk/img/audio32.png', 'https://arynews.tv/wp-content/uploads/2016/12/button-get-it-on-google-play.png', 'https://certify.alexametrics.com/atrk.gif?account=D8FRi1a8Dy002q', 'https://arynews.tv/wp-content/uploads/2020/09/Follow-Us.jpg', 'https://arynews.tv/wp-content/uploads/2020/09/gang-rape-fir-police-multan.jpg', 'https://arynews.tv/wp-content/uploads/2018/10/Ary-Musik.jpg', 'https://arynews.tv/wp-content/uploads/2018/10/ary-qtv.jpg', 'https://arynews.tv/images/arrow.gif', 'https://c.statcounter.com/9464600/0/acce9434/1/', 'https://arynews.tv/wp-content/uploads/2018/10/Ary-Sports.jpg', 'https://arynews.tv/wp-content/uploads/2018/10/Ary-news.jpg', 'https://urdu.arynews.tv/wp-content/uploads/2020/12/maryam-nawaz-bilawal-bhutto.jpg', 'https://arynews.tv/wp-content/uploads/2016/12/Available_on_the_App_Store_black.png'}",True,https://arynews.tv/wp-content/uploads/2020/09/gang-rape-fir-police-multan.jpg,False,en,"defaultdict(<class 'dict'>, {'viewport': 'width=device-width, initial-scale=1.0', 'fb': {'pages': 485559268138376, 'app_id': 959069414137414, 'admins': '504655108,100007218967411'}, 'description': ""GUJRANWALA: A 40-year-old man allegedly raped his 17-year-old stepdaughter in Gujranwala's Pasban Colony, ARY News reported"", 'robots': 'index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1', 'og': {'locale': 'en_US', 'type': 'article', 'title': 'Teenage girl allegedly raped by stepfather in Gujranwala', 'description': ""GUJRANWALA: A 40-year-old man allegedly raped his 17-year-old stepdaughter in Gujranwala's Pasban Colony, ARY News reported"", 'url': 'https://arynews.tv/en/teenage-girl-raped-stepfather-gujranwala/', 'site_name': 'ARY NEWS', 'image': {'identifier': 'https://arynews.tv/wp-content/uploads/2020/09/gang-rape-fir-police-multan.jpg', 'width': 750, 'height': 369}}, 'article': {'publisher': 'https://facebook.com/arynewsasia', 'published_time': '2020-09-13T16:01:00+00:00', 'modified_time': '2020-09-13T16:02:28+00:00'}, 'twitter': {'card': 'summary_large_image', 'creator': '@arynewsofficial', 'site': '@arynewsofficial', 'label1': 'Written by', 'data1': 'Web Desk', 'label2': 'Est. reading time', 'data2': '1 minute'}, 'specificfeeds-verification-code-YVhnSHNwWExZUUZXWWlKZTl2MkZYMnp4Um1UbVZVdE8yV3NkNzV6Q3ZpTm1JcUw0VlBscjdadE9rdkJRVzFtK3E2NkRvRFlyTm4rTmdtZ3VOZ2MxUXh6bVo3Ly9wY2JZbE1rcURRd21Ld3NwUVl3R3VvTTkwNURhbnNETEpaZzJ8WXNqNE9TMHR2SFZYRzEyQm84QmU0cWl1NHVEcW9LNkVNUXdZNE1BcEd6UT0=': 'X2fxnL8kAEwbpHyWmGml', 'generator': 'Powered by WPBakery Page Builder - drag and drop page builder for WordPress.', 'onesignal': 'wordpress-plugin'})",[],1,1
2,https://www.dawn.com/news/1589333/child-sexually-assaulted,2020-11-09 07:27:02,Child sexually assaulted,"RAWALPINDI: A four year old was allegedly sexually abused by a man in Rawat, who the police have apprehended after an FIR was registered on Sunday.

The victim’s mother told police that she left her home for work with her daughter and left her 10-year-old and four-year-old sons at home.

She said her four-year-old son was abused by a man at her neighbour’s house, who then fled.

A medical examination of the victim led to the registration of an FIR and the subsequent arrest of a suspect, who police said will be produced in court for remand custody.

Published in Dawn, November 9th, 2020","[""The Newspaper'S Staff Reporter"", 'Maliha Rehman', 'Images Staff', 'Maleeha Lodhi']","RAWALPINDI: A four year old was allegedly sexually abused by a man in Rawat, who the police have apprehended after an FIR was registered on Sunday.
The victim’s mother told police that she left her home for work with her daughter and left her 10-year-old and four-year-old sons at home.
She said her four-year-old son was abused by a man at her neighbour’s house, who then fled.
A medical examination of the victim led to the registration of an FIR and the subsequent arrest of a suspect, who police said will be produced in court for remand custody.
Published in Dawn, November 9th, 2020","['sexually', 'fir', 'victims', 'victim', 'told', 'assaulted', 'left', 'suspect', 'man', 'child', 'work', 'fouryearold', 'abused']","{'https://i.dawn.com/medium/2020/12/5fe9499488c1c.jpg', 'https://i.dawn.com/medium/2020/12/5fe9b387cc5f6.jpg', 'https://i.dawn.com/medium/2020/12/5fe9c85c35a3d.jpg', 'https://i.dawn.com/medium/2020/12/5fe9d77c2689f.png', 'https://i.dawn.com/thumbnail/2019/02/5c611c42ce48d.png', 'https://i.dawn.com/medium/2020/12/5fe97c0454655.jpg', 'https://i.dawn.com/medium/2020/12/5fe4949f031b3.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42d40e8.png', 'https://www.dawn.com/_img/search.png', 'https://i.dawn.com/medium/2020/12/5fe7ee10e5698.jpg', 'https://i.dawn.com/thumbnail/2020/12/5fe8760883a11.jpg', 'https://www.dawn.com/_img/logo--white.png', 'https://i.dawn.com/medium/2020/12/5fe9ca9c3eb2f.jpg', 'https://i.dawn.com/medium/2020/12/5fe949554d3c4.jpg', 'https://i.dawn.com/medium/2020/12/5fe9deeba0045.jpg', 'https://i.dawn.com/medium/2020/12/5fe874c6aab53.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42cf5e8.png', 'https://i.dawn.com/medium/2020/12/5fe994194503f.png', 'https://i.dawn.com/medium/2020/12/5fe9cac9580f3.jpg', 'https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=1DJ3k1acFH00UN', 'https://i.dawn.com/medium/2020/12/5fe94d2031b8d.jpg', 'http://www.dawn.com/_img/social-default.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42d5669.png', 'https://www.dawn.com/_img/logo.png', 'https://i.dawn.com/thumbnail/2019/02/5c611c430f9b2.png', 'https://i.dawn.com/medium/2020/12/5fe8eea0976da.jpg', 'https://i.dawn.com/medium/2020/12/5fe949febf527.jpg', 'https://i.dawn.com/medium/2020/12/5fe9897a49f31.png', 'https://i.dawn.com/medium/2020/12/5fe9a7b397421.png', 'https://i.dawn.com/thumbnail/2020/12/5fe7eccad84e9.jpg', 'https://i.dawn.com/medium/2020/12/5fe94a4ed5084.jpg', 'https://i.dawn.com/medium/2017/06/5931466588b47.png', 'https://i.dawn.com/medium/2020/12/5fe9951cb1d70.png', 'https://i.dawn.com/medium/2020/12/5fe3908657ba9.jpg', 'https://i.dawn.com/medium/2020/12/5fe95ee5ec775.jpg'}",True,http://www.dawn.com/_img/social-default.jpg,True,en,"defaultdict(<class 'dict'>, {'viewport': 'width=device-width,minimum-scale=1,initial-scale=1', 'subject': 'Your window to latest news, analysis and features from Pakistan, South Asia and the world.', 'description': 'RAWALPINDI: A four year old was allegedly sexually abused by a man in Rawat, who the police have apprehended after ...', 'fb': {'app_id': 1383068068604634, 'pages': 86398345441}, 'og': {'locale': 'en_US', 'site_name': 'DAWN.COM', 'url': 'https://www.dawn.com/news/1589333', 'type': 'article', 'title': 'Child sexually assaulted', 'description': 'RAWALPINDI: A four year old was allegedly sexually abused by a man in Rawat, who the police have apprehended after ...', 'image': 'http://www.dawn.com/_img/social-default.jpg'}, 'twitter': {'card': 'summary', 'site': '@dawn_com', 'url': 'https://www.dawn.com/news/1589333', 'title': 'Child sexually assaulted', 'description': 'RAWALPINDI: A four year old was allegedly sexually abused by a man in Rawat, who the police have apprehended after ...', 'image': 'http://www.dawn.com/_img/social-default.jpg'}, 'article': {'publisher': 'https://www.dawn.com', 'published_time': '2020-11-09 07:27:02', 'modified_time': '2020-11-09 07:27:02', 'author': 'https://www.dawn.com/authors/397/the-newspaper-s-staff-reporter'}, 'author': ""The Newspaper's Staff Reporter""})",[],1,1
3,https://mmnews.tv/girl-gang-raped-after-attending-marriage-ceremony-in-bahawalpur/,2020-09-14 10:00:24+05:00,Girl gang-raped after attending marriage ceremony in Bahawalpur,"Girl gang-raped after attending marriage ceremony in Bahawalpur

BAHAWALPUR: A girl was allegedly gang-raped by three people while returning home after attending a marriage ceremony in Bahawalpur.

The girl in her complaint said that she was on her way home on Sunday night after attending a marriage ceremony when she was abducted by the accused.

A resident of Chak 7 BC in Bahawalpur, the girl claimed that she was sexually assaulted by three people and threatened to kill her on informing police regarding the incident.

Read more: Minor girl raped in Rawalpindi, suspect arrested

The police while conforming the report filed with them said that they had shifted the victim to a hospital for medical examination. In another recent incident, a 12-year-old girl was sexually assaulted within the jurisdiction of Gujranwala’s Sabzi Mandi police station.

According to details, the accused identified as 22-year-old Gul Sher was arrested after the victim’s father caught him red-handed while rescuing his daughter. The victim was later shifted to a hospital in a critical condition.",['Web Desk'],"Girl gang-raped after attending marriage ceremony in BahawalpurBAHAWALPUR: A girl was allegedly gang-raped by three people while returning home after attending a marriage ceremony in Bahawalpur.
The girl in her complaint said that she was on her way home on Sunday night after attending a marriage ceremony when she was abducted by the accused.
A resident of Chak 7 BC in Bahawalpur, the girl claimed that she was sexually assaulted by three people and threatened to kill her on informing police regarding the incident.
In another recent incident, a 12-year-old girl was sexually assaulted within the jurisdiction of Gujranwala’s Sabzi Mandi police station.
The victim was later shifted to a hospital in a critical condition.","['victim', 'sexually', 'assaulted', 'girl', 'attending', 'ceremony', 'marriage', 'bahawalpur', 'gangraped', 'shifted', 'hospital']","{'data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==', 'https://i.ytimg.com/vi/W5ZDPIGZzMU/sddefault.jpg', 'https://i.ytimg.com/vi/gGiUZVPybKk/sddefault.jpg', ""https://www.facebook.com/tr?id=!function(f,b,e,v,n,t,s)   {if(f.fbq)return;n=f.fbq=function(){n.callMethod?   n.callMethod.apply(n,arguments):n.queue.push(arguments)};   if(!f._fbq)f._fbq=n;n.push=n;n.loaded=!0;n.version='2.0';   n.queue=[];t=b.createElement(e);t.async=!0;   t.src=v;s=b.getElementsByTagName(e)[0];   s.parentNode.insertBefore(t,s)}(window, document,'script',   'https://connect.facebook.net/en_US/fbevents.js');   fbq('init', '521541861779954');   fbq('track', 'PageView');  <img height="", 'https://mmnews.tv/wp-content/uploads/2019/10/ff-455x250.jpg', 'https://mmnews.tv/wp-content/uploads/2020/06/girl.jpg', 'https://mmnews.tv/wp-content/uploads/2020/01/MMNews_LOGO.png', 'https://mmnews.tv/wp-content/uploads/2020/01/mm-news-logo-1-e1578377616827-96x96.png', 'https://i.ytimg.com/vi/pMpm-j6Gnzg/sddefault.jpg', 'https://i.ytimg.com/vi/PKbsFTYmfyo/sddefault.jpg', 'https://mmnews.tv/wp-content/plugins/poll-wp/Includes/../Images/loading.gif', 'https://i.ytimg.com/vi/Mmf77i63tdw/sddefault.jpg', 'https://mmnews.tv/wp-content/uploads/2020/03/Qamber-Shehdadkot-768x422-1-455x250.jpg', 'https://i.ytimg.com/vi/DjSEMx5jn78/sddefault.jpg', 'https://mmnews.tv/wp-content/uploads/2019/09/boy-1-455x250.jpeg'}",True,https://mmnews.tv/wp-content/uploads/2020/06/girl.jpg,True,en,"defaultdict(<class 'dict'>, {'viewport': 'width=device-width', 'og': {'title': 'Girl gang-raped after attending marriage ceremony in Bahawalpur', 'type': 'article', 'url': 'https://mmnews.tv/girl-gang-raped-after-attending-marriage-ceremony-in-bahawalpur/', 'image': {'identifier': 'https://mmnews.tv/wp-content/uploads/2020/06/girl.jpg', 'width': 910, 'height': 500}, 'site_name': 'MM News TV', 'description': 'BAHAWALPUR: A girl was allegedly gang-raped by three people while returning home after attending a marriage ceremony in Bahawalpur.', 'locale': 'en_US', 'updated_time': 1609164309}, 'description': 'BAHAWALPUR: A girl was allegedly gang-raped by three people while returning home after attending a marriage ceremony in Bahawalpur.', 'robots': 'noodp', 'article': {'publisher': 'https://www.facebook.com/mmnewsdottv/', 'tag': 'mm tv', 'section': 'Crime', 'published_time': '2020-09-14T10:00:24+05:00', 'modified_time': '2020-09-15T12:30:14+05:00'}, 'twitter': {'card': 'summary_large_image', 'description': 'BAHAWALPUR: A girl was allegedly gang-raped by three people while returning home after attending a marriage ceremony in Bahawalpur.', 'title': 'Girl gang-raped after attending marriage ceremony in Bahawalpur', 'site': '@mmnewsdottv', 'image': 'https://mmnews.tv/wp-content/uploads/2020/06/girl.jpg', 'creator': '@mmnewsdottv'}, 'DC.date.issued': '2020-09-14T10:00:24+05:00', 'generator': 'Site Kit by Google 1.22.0', 'onesignal': 'wordpress-plugin', 'msapplication-TileImage': 'https://mmnews.tv/wp-content/uploads/2019/10/cropped-mm-news-faveicone-black-1-270x270.png', 'pwaforwp': 'wordpress-plugin', 'theme-color': '#D5E0EB', 'apple-mobile-web-app-title': 'MM News TV', 'application-name': 'MM News TV', 'apple-mobile-web-app-capable': 'yes', 'apple-mobile-web-app-status-bar-style': 'default', 'mobile-web-app-capable': 'yes', 'apple-touch-fullscreen': 'YES'})",[],1,1
4,https://www.dawn.com/news/1587193/minor-boy-sexually-assaulted-in-swabi-village,2020-10-27 07:03:38,Minor boy sexually assaulted in Swabi village,"SWABI: A man sexually assaulted a seven-year-old boy in Parmuli village of Razaar tehsil here on Monday.

Parmuli police station officials said the accused took the boy to an abandoned plot when he was returning from school and assaulted him.

The boy’s father got an FIR registered, stating that they belonged to Gujjar families living in Mardan, but were presently residing in Parmuli area of Swabi.

The child told the police that Ikram Khan forcibly took him to nearby thick bushes where he sexually assaulted him.

The accused, also belongs to Mardan, but is presently living in Parmuli village.

The child’s father said when he came back home his condition was unstable. On inquiry, he narrated the entire story to them. When contacted, Parmuli SHO Fawad Khan said soon after registration of the case they raided the house of the accused and arrested him.

In the initial investigation, he said the accused confessed to the crime. He said medical report of the boy was still awaited.

Meanwhile, the police tracked down a gang of motorcycle thieves and arrested three Afghan refugees, and recovered three stolen motorcycles from them.

Also, four people were injured when a rickshaw crashed against a roadside tree on Monday.

Published in Dawn, October 27th, 2020","[""The Newspaper'S Correspondent"", 'Azam', 'Maliha Rehman', 'Images Staff', 'Maleeha Lodhi']","SWABI: A man sexually assaulted a seven-year-old boy in Parmuli village of Razaar tehsil here on Monday.
Parmuli police station officials said the accused took the boy to an abandoned plot when he was returning from school and assaulted him.
The boy’s father got an FIR registered, stating that they belonged to Gujjar families living in Mardan, but were presently residing in Parmuli area of Swabi.
The child told the police that Ikram Khan forcibly took him to nearby thick bushes where he sexually assaulted him.
The accused, also belongs to Mardan, but is presently living in Parmuli village.","['sexually', 'swabi', 'accused', 'presently', 'assaulted', 'boy', 'village', 'living', 'khan', 'parmuli', 'took', 'minor', 'mardan']","{'https://i.dawn.com/medium/2020/12/5fe9499488c1c.jpg', 'https://i.dawn.com/medium/2020/12/5fe9b387cc5f6.jpg', 'https://i.dawn.com/medium/2020/12/5fe9c85c35a3d.jpg', 'https://i.dawn.com/medium/2020/12/5fe9d77c2689f.png', 'https://i.dawn.com/thumbnail/2019/02/5c611c42ce48d.png', 'https://i.dawn.com/medium/2020/12/5fe97c0454655.jpg', 'https://i.dawn.com/medium/2020/12/5fe4949f031b3.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42d40e8.png', 'https://www.dawn.com/_img/search.png', 'https://i.dawn.com/medium/2020/12/5fe7ee10e5698.jpg', 'https://i.dawn.com/thumbnail/2020/12/5fe8760883a11.jpg', 'https://www.dawn.com/_img/logo--white.png', 'https://i.dawn.com/medium/2020/12/5fe9ca9c3eb2f.jpg', 'https://i.dawn.com/medium/2020/12/5fe949554d3c4.jpg', 'https://i.dawn.com/medium/2020/12/5fe9deeba0045.jpg', 'https://i.dawn.com/medium/2020/12/5fe874c6aab53.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42cf5e8.png', 'https://i.dawn.com/medium/2020/12/5fe994194503f.png', 'https://i.dawn.com/thumbnail/2020/12/5fe9d77c2689f.png', 'https://i.dawn.com/medium/2020/12/5fe966bd7e052.jpg', 'https://i.dawn.com/medium/2020/12/5fe9cac9580f3.jpg', 'https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=1DJ3k1acFH00UN', 'https://i.dawn.com/medium/2020/12/5fe93da284fe2.jpg', 'https://i.dawn.com/medium/2020/12/5fe94d2031b8d.jpg', 'https://i.dawn.com/primary/2020/10/5f97c02c7165a.jpg', 'https://i.dawn.com/thumbnail/2019/02/5c611c42d5669.png', 'https://www.dawn.com/_img/logo.png', 'https://i.dawn.com/thumbnail/2019/02/5c611c430f9b2.png', 'https://i.dawn.com/medium/2020/12/5fe8eea0976da.jpg', 'https://i.dawn.com/large/2020/10/5f97c02c7165a.jpg', 'https://i.dawn.com/medium/2020/12/5fe949febf527.jpg', 'https://i.dawn.com/medium/2020/12/5fe9897a49f31.png', 'https://i.dawn.com/medium/2020/12/5fe9a7b397421.png', 'https://i.dawn.com/medium/2020/12/5fe950de47cb7.jpg', 'https://i.dawn.com/thumbnail/2020/12/5fe7eccad84e9.jpg', 'https://i.dawn.com/medium/2020/12/5fe94a4ed5084.jpg', 'https://i.dawn.com/medium/2017/06/5931466588b47.png', 'https://i.dawn.com/medium/2020/12/5fe9951cb1d70.png', 'https://i.dawn.com/medium/2020/12/5fe3908657ba9.jpg'}",True,https://i.dawn.com/large/2020/10/5f97c02c7165a.jpg,True,en,"defaultdict(<class 'dict'>, {'viewport': 'width=device-width,minimum-scale=1,initial-scale=1', 'subject': 'Your window to latest news, analysis and features from Pakistan, South Asia and the world.', 'description': 'Police have arrested the accused who has confessed to the crime.', 'fb': {'app_id': 1383068068604634, 'pages': 86398345441}, 'og': {'locale': 'en_US', 'site_name': 'DAWN.COM', 'url': 'https://www.dawn.com/news/1587193', 'type': 'article', 'title': 'Minor boy sexually assaulted in Swabi village', 'description': 'Police have arrested the accused who has confessed to the crime.', 'image': 'https://i.dawn.com/large/2020/10/5f97c02c7165a.jpg'}, 'twitter': {'card': 'summary', 'site': '@dawn_com', 'url': 'https://www.dawn.com/news/1587193', 'title': 'Minor boy sexually assaulted in Swabi village', 'description': 'Police have arrested the accused who has confessed to the crime.', 'image': 'https://i.dawn.com/large/2020/10/5f97c02c7165a.jpg'}, 'article': {'publisher': 'https://www.dawn.com', 'published_time': '2020-10-27 07:03:38', 'modified_time': '2020-10-27 11:41:01', 'author': 'https://www.dawn.com/authors/391/the-newspaper-s-correspondent'}, 'author': ""The Newspaper's Correspondent""})",[],1,1
